IP Address,Identity,Version
45.32.235.162,HvRUBHuVYsZEKeFweHLHHYAwQc7cV2E5vAW3aPpq7bHP,2.1.13
202.8.8.105,FK4AzutoyU77S8Rn9thqWWBB9CHBYzjCSRy7ousoeGHh,2.2.12
170.39.214.51,J6np5Gopjv4pHTUDZMzqhuaPtZVd8EtnRNcAC1K47dC1,2.2.14
202.8.11.23,9Bc5uWhixaACjSf7tmerLgjfJDxkM6bsuhFNFbBKmqPh,2.2.14
141.98.217.26,DLqZS3jZ2uNyShqVtqQz3tCGnxbVWcJiaXY4hX5tYcha,2.2.14
213.163.64.158,HSJFp9YwbkweUddrqFc4t5j6AgiUyAL6xksTtnvVHCzG,2.1.14
84.32.186.51,AuMtEfGuUxQjBEGuHromxKxavm1vYg5oem5XAaYgzJFm,2.1.16
202.8.11.139,Awj3PMW7DA5yWp9h6vuKmQRKmugedaNMvYpGoFw2N6gv,2.1.20
204.16.241.189,5mjJ3pDPuyqzsdLv2GdU4arQ8KcTkC7LL4nWdppSNiuM,2.2.14
64.130.52.241,E4CWs888Buq32Kfw8CYcEGjtTSFkYo1FXeZmJ8saLzSV,2.2.12
185.19.216.113,A3cAkqLq27MTmNpedB4L5gQcAVhX2mghf4WhPZDpbALY,2.1.21
49.12.245.145,E29pJohwwYNtkFpDTHmSjnYMdbg1JgyYgx84btnS3wSV,2.1.4
202.8.8.9,HyA6e21Eh6t7d4HzH2VYLveZE69DGrQcxvxjBg9viYzH,2.2.0
54.198.181.11,uwLpWDt5ryJMZrqzZdVx2x2EJVEeDzBJeSNv6MXvUT2,2.1.21
64.130.53.73,DTkmeguqxZz6nSNCU7Vey3bDomEiu6V4T7qMUbtKd2XF,2.2.14
146.71.124.98,3yr9UiJABE7wKTUsJ842E8jGEhM7TBnHwNkfaNEmHpJ4,2.2.14
185.26.8.113,BGMwWieiPCtQoyYUv58cNeD2TXgXT9YUA9KbetxePZjV,2.1.21
64.130.62.108,891VWjTR5Qi78PbMvt5bF8rcChtrrFkqitAebJ9yApDZ,2.1.21
149.50.110.46,CugSxiNYBB74n85csC7Q8BvcxSKpxbzeVMoFZqH1kbg4,2.2.14
89.42.231.104,BXNFhfd1bAAjHjPLZN5poYcEFX9izxVNAXGGRG1aWYDS,2.1.21
84.32.220.8,54mLc82To8AFdG82DotEP5v8gooKR7babzRAVbPD3Qqa,2.1.18
37.120.245.6,DMXuZX6xRK1vts49gtbbU85NkM2hDdfRz4bUbAzUcVgf,2.1.21
74.50.66.110,BKpW94A1PAbRKnikR5AC2nJvdJpDaN7NiB7FTWCoar4J,2.1.14
64.31.54.47,BL3H6wJdi4DeDpCPCgU3oMVN6s3xZZZd1uARAg1FY2wp,2.1.21
208.115.212.239,GdrMkw6F3uZb92nhhDYQFDJPKgBRzQaZDHTJyb5bGJem,2.1.21
64.176.183.226,notiUxoFxnxoEjrCDYjPqxcTt4REJUNmMTEsa7j4uve,2.0.15
52.207.6.156,HGWKjWJgWcX1fxsUNvGBr9BbAT4snpCn2pcQP6Je1pKk,2.0.18
208.91.104.215,oUpm1MQPURC7pXdDSEKcx4HuYevvxouHma8pDJJeNng,2.3.0
64.130.32.77,Gh27mT2c6u3Z49QEBR8wCA2fhbaXMRnFUEwo2McbXq1n,2.1.16
192.69.220.186,4wrHLMsyD9R6T5u5pLYPiQv7qTfZGPahKfihEypGZMVe,2.2.14
64.130.59.189,8P7yAc64mivG3EbK6F3Eov4EHgXHB7xDXNT6ocy7nr6j,2.2.0
64.31.13.109,CmwKaAB3fWW6JkbNNpsyYU8Bz8ZZugV1dkQJKX24Mpwj,2.1.21
207.90.225.250,36UB6aiY4Y9VEgcaRimF6KhnqKPaHzQb9c6a6DQCWoUC,2.1.21
208.91.109.22,DV7yBazsNWcJMVtGzJa4sxTkN785nLmG4mya5RDTSsRC,2.1.21
208.115.205.194,CWt1XzBuM3h6Ei8bvCu3UdZwahPRUQ5r1t2AjL874zen,2.1.21
204.16.241.104,598jYizfoeDPbDQ3Sw7Z8EQZijuecHMKyT7iPHEYeYu3,2.2.0
64.130.50.142,HAHLimHfUN2SHaXB7deRQBmcGHLDH8ZW6LB2u1DjRBPB,2.2.0
65.21.84.121,25STnocmZPVK6iQePFaev6BYDHzjAVqhqXV5WtJ6Ybfn,2.2.13
103.167.235.116,4x7PRtrZi5bKp1Z5Lu58GNwTsdvrajyYXWLUJXn4iqoj,2.1.21
80.77.175.67,9hYi5jEZo6682SLHXyUB5T6tm28y3onQQxF4HuiQwzTr,2.2.14
64.31.52.166,FAudWkuwKtqkqmnzFz3uBDULqMDBUVxR9411i5Tr7iBJ,2.1.21
64.130.50.144,6gwFhoJpX4CBYE4mcRCDo3Q7BphmqcZR91fASdmB6k5p,2.1.21
186.233.184.36,BBzgwmEx3vFn6pX9msRZUkEm722HZHkitt2JJevqg9P3,2.3.0
3.72.49.127,9EBvfPKtuxA4XgbH23DcmBYKYwQB8sozGJd6Ng2jYHMc,2.0.18
67.209.54.215,DYhrsqUL5Gxh3CcejbN5WfLXNi5yoNksCuLrZk2wgjRq,2.2.11
66.45.236.206,6UZ5iGjWzSgWvsefNLT4Bc7bi7YabUMD1UupreHC1UoW,2.2.14
66.235.169.147,EpBTY3k5e6VUoDwqeRR1PHNbYugTq3k9ieTmVBtSsRA3,2.2.12
154.30.2.11,3eLwifijsGUKmzDrHuNu6rbBYh5pkgZXX19yGaWYkWjZ,2.1.16
74.118.143.242,E3kzfATgjhjNS4xrGox57XLX68ykjSn5ydUeK7gs8Ef8,2.1.21
45.139.132.167,7SMw5cYZeHWor68EE8qdwaW23a37iAbMBQ64k22xzgDc,2.2.4
206.221.176.99,3DkmfMa974H41KmYrkStFetKJbvhuEps2XCkhuMuervC,2.2.4
176.31.30.21,7n4a1FD2S35n9mCcjJYiE6JwnYHS4RnaWjNNBg9p2SmP,2.1.13
64.31.32.70,8Qtcry8US5zQhZmmpZ8oWeKRw9xEnJuNpwritho1Fc4o,2.2.14
139.171.194.98,Dme7fVehJwe4quWeaq69VP14WJxqBChpaEBocwcgHHnv,2.1.16
141.98.218.105,ELGLCVLYyXhhU4GfUuz4hidTFzaZeTZha27AX8MhsPSV,2.2.14
103.219.171.31,Cby2KfgfmiGaaeCsSqs93rxMxvbMxzbAoUqmNE1bsLfM,2.2.12
85.195.72.113,AsUgavjFgFKQzMPQLTQi1RaTvGj6CZCepZomXV1wD9wQ,2.1.21
88.216.198.195,DVApUk8yJzCWMctD5je6tVMP6vfsii5STTTFnw1BtTHd,2.1.21
141.94.157.228,GQx9ixDe116VGhQ8H9brDFT6pUX3Gpnbjmx3RHqjXsgF,2.1.16
202.8.8.49,BVgZN2KPjv9AbPzieb6XeEWacKp5F1pRUdGUdHnTYvyL,2.2.14
23.236.186.238,E76azEEU1KJ7Jaw1yCNEWUQTJxbqh31QqWgFmsTRdxSV,2.1.21
46.105.157.251,GZJBPmAeGcX7CUymTj3MLdoJJvyTtMth3U1Jxfn4V5f7,2.1.13
37.27.227.59,5vGpAkNw7fFEB22NXPuWiNRfcBAdChwbip8KYDf5iVJY,2.1.16
64.185.232.234,EXKwUtvrYMYokVY4iNrTbv14F4TxnaNo3zgKzWqG1NSV,2.2.6
15.204.20.166,GKy1GgNzSKhK9RovHr14DyAvGdXdFt1NPf2bNVme1scP,2.1.13
141.98.219.25,CYFq5nS6GkYVXqXmsYVvac7xi5yWNmoGQhPwBGhdhT9e,2.2.11
185.26.11.165,BRsgS7u2ihPrFc9pcfYTSdFuR4pufX9TFqimKrzfbHzw,2.2.12
64.130.49.214,9zPi2M4hbiPpquNkzSgTrABskxm3L35y3ZDWpwzD9uen,2.2.0
204.16.244.218,GLVWJwTzepk1CLXdByU99CmdGMR3cTzT8enhqqyNWqLj,2.1.20
74.118.139.37,9nB8dGcgkNd1A6XxvQ1SimswrgnVJJHpzyYwyXuUPk9x,2.1.21
52.195.68.215,2sYLaVkMjtDSAvDmvjFDZCJNgAevCdVE1Cd3iCnGScMr,2.2.14
208.91.107.75,2vgePDqQnrPBacQDLc6NNcxmJH6sfiJCM6drKDiEgPt9,2.2.14
91.134.92.151,4U2MWAmu2WKL6p5zuSL2xZ7oYzCVRBQNZjyqnwnz8Vyn,2.2.14
208.91.106.47,WwmizsMFbh11mABTLeYnFiEFVz9fAbZMwx6M6nzPjnr,2.1.20
161.178.136.101,5FSsXFN6c8tLiig3ARizkahdFdBpQVdY6CZGDudbGtiX,2.0.18
54.234.45.104,3ckcGdRnLZFGRnzLyPsjSi3EXqGJhJ9jh7XkxJyR7viH,2.1.21
57.129.144.84,7TX8t5Spxnco8bF2pM3EB5P9L7LyXyKztksn7RskokCQ,2.1.21
64.176.59.244,5j2fCwn8nkdnmEwfqhUPWFV9E4ZBfHRqY3YABLDCeyhS,2.2.13
64.130.34.21,DUmbg48gNC9uW1oNx814jYRVtuCcRMw8b3WzBbu5fWKs,2.2.14
67.213.112.197,HdNTLMy3cNHm2iLoKDS677ow6atyEJsJQuWMCBBmFKtn,2.3.0
43.156.93.143,6kMnofpNWjpKAWkjvop9cC4XymgWWsPQ74geaAnhwUVp,2.2.12
64.130.33.121,EKzAz87m53W8E797VMJwQaiewDopsLUkc17ZXbM7GxSV,2.2.4
45.77.252.239,FVWfadSwdk19gWPa5VoR82WLvkib4cZzZ5tRjUkTFBk9,2.2.12
64.130.42.132,EDb5RyQgwzeaGBRsKQaZqHBJyLYnWvA17fbhQb7jpfSV,2.1.21
212.108.83.66,LWsdYK3sozcJ1oFcR1jgadovkCPWg95UQzsnGTrCSLV,2.2.12
149.51.212.97,FcVrV8GRUtUS7W2Agt1AcMLFZBwoJMX3N5dK9Am33oFW,2.2.12
173.231.44.210,6Mv5TbXLNF7zn5s26cm6Wgucya8x3EqdS41vX8UuQnqA,2.1.22
146.59.69.71,9WzJHhxQTRVqvtwUSRxkZu4mDpPMFGUVHbcBpv1rYNqy,2.1.21
204.16.241.103,GaL6BVwq1tqzYqiQK88KzZyf5XP4uwpTF2V8snQJsACw,2.2.0
216.173.115.133,31GLkm5RRakw5NxuVcGixVREX1aZeC14VQbxqs6jCVCV,2.2.14
64.31.14.178,7UABHPLF49iAHAPBHxxcLbg1jWJFTkBN7nF6XsMoPbtE,2.1.21
99.199.4.32,7GC59YkY7HVyQUQWyUpfKx2tMdG7jTawjFzwasgddF8c,2.2.14
67.213.113.109,NdMS3uCMgKoK54RKZ6zHxvKWhS5XuBDeqemNgu2FTg4,2.2.14
57.129.76.197,BMqyody4ZEhbpCqcsAvVzWQETwvKyT5gdbKsFDMYxYXi,2.2.12
72.46.87.163,GXevSvFGfhDkkiquZaNQsqcUd9cn9FSr38bDnhE3hXZ5,2.1.21
204.16.244.204,D9YsAqy59QZEqabVB6dEb9ejp8gtgiH8As4bguoyXnmX,2.2.11
169.155.44.249,4vZRHSepQgRNfitQtXoYLMw6uWoXpzZcGzrqvc7iwFD2,2.2.12
134.119.183.175,BhxHabeLh8Uya8zrMPtbeEq9U8VTD6PxdaeMK1EVkGJH,2.2.12
85.195.119.77,8bAYLfcN6KbFsgc2s3GzLv6sWjqNyWtDWW12ddnXn93T,2.1.21
64.130.33.144,H3AoqN7v7mJLS1NvD8aEpyCLPT8PGFY2xk5XA2trjiJW,2.1.16
51.195.7.128,EwwDaCsvBkfCP6KdL8AMyc29X6qNxaqyJWrCRiGWhTx1,2.1.16
43.156.148.140,FHJAXeG3SmzE4D9YVWaYiDWGUV7mAXyJLbxA7vm3k9wc,2.2.12
160.202.128.45,5rwJ9gT84hUQtD2ToF4gbwML8RfDW5CNMfu8Uqb3kR3L,2.2.14
173.231.10.34,3rGbqVrLZrdAvXAb46ryKw8BA4NLfYQ3uxja6FDrtyxX,2.1.13
195.12.228.198,NV2M8veq9V3bkTyuRhY3VXpyB1X9eTcnFkNRuzrfYNw,2.1.21
64.130.55.50,8ikmm9NXtAaxSt9Xh8uRLtPiiUM5LhxamP5e6tiPNgfm,2.2.11
67.213.117.85,8mEZd2srxVdfkpSY3YTthnGiQMnRKtZFDvmdSfrrayx2,2.0.18
45.152.160.35,9Ekw8n8XHjbiXrEaYmPbnwsndXAeP9D3z8Crfp7NKphC,2.1.21
64.130.62.46,HnXeXD3HpXwrkS3AYTTFim6hWko93Kb1yBwt3St3xApG,2.3.0
85.195.98.194,BAwQmcK45E1FFUJVhSG7YHa7MWRdpdD6omsUAwSnUoyt,2.2.12
84.32.186.115,98tMgho9Wa4KnxT7FJgGToE4tgQntkYkHpxhWto6ikRP,2.1.18
185.234.13.10,6uv7S6QaAB8sGbWvxnP2auNqq1zCb6TmnsuZAgnEs7hL,2.2.14
74.63.207.102,FDG46W53kj5wTWEhNMMX7DSAgxcR8Y8KSMAzSnXR7ibY,2.0.20
74.118.143.214,GjE4kZsdacwfmet3Tj1dkBo1sN64cDH7Gqrv6grzBPHV,2.3.0
72.251.7.96,2r4rJ1y8RJSEKoy5kxMkwogtoPE3Ra7Q6Y3VRFu1UP1r,2.1.13
95.214.54.140,2qjWKWKgPLq7Ae9xf7XDFngRpfXqnd13B5TzGvm5Tvrw,2.2.12
185.26.10.211,XtjN6FLQayowWhKEKAcERv7XxP9GvYewFJ8ZEstMfJM,2.2.12
146.0.225.231,9MnNdQSWLDRQhRsmtKbXdeduGgRWsd7vRHxiEE6khjEM,2.2.14
64.130.32.201,6gtZEN8L357tarucauHTrYYEh6Z1rWXqeyngZgshveiW,2.1.21
72.46.86.167,8RGp3B8zUL5GUF68DCu9Y8SqosPMYeAwpK9KFc2m1wot,2.1.21
149.255.37.118,DPzK7WugiMQY1QZ3GWMUrCG7prEKxamZuoYNkKDmnFw6,2.1.16
192.135.255.74,Cor3x4whzJiumddwAidFmo7KDeyDYodMX3Zq21ZAKQFD,2.1.11
64.130.40.216,E7uU72Nmu57M64x68dUpjrBzjpUHd47WFt71huB8P8SV,2.2.4
162.246.16.2,8m9zY4qCvrWM3PJaaEPPqdR4PySHtv7aWk3uuvFepAgU,2.1.11
64.130.37.13,1RgFLaXxhNAwqqAC77n6YTmUAkabGKM5tyhf5CBY71a,2.1.16
208.115.227.99,73CNDeX1NfCJPWbAuDMpwdrsKuC3hD1EcCZmw1KrxFgq,2.1.21
64.130.40.115,EjL6rj6fv17cDVgxpJDirdes43BG226TisRKkYCKLUSV,2.2.4
47.76.50.84,6aJVMquBgAjNZ3HCwhkMrFwSuYuM69qdzANodmgU3QXG,2.1.21
57.129.87.98,EUeXgrGiTEVB8j36Um6o3Yyx8g4odMi69bnf1HN6t2gN,2.1.21
109.94.96.111,EXuohQTmACwUxAGieeUAKcaX4Tv17Yg5MHdr4ArCL2e2,2.2.14
103.167.235.182,6Uhyui6oDGceK3PVxK7TiLbNX8L9ebbYUHK8QJz8JKx,2.2.14
185.86.135.83,CN2WSPfzRBE8qii5EzYrZv3RFXqt6APRfMRKzebJ5CMP,2.2.14
64.130.43.73,SWaPU7MAG9tmTJR33feWR44TnGjrZrCz61kBWKrYFC8,2.2.14
185.44.207.165,9Mf1RXN6Ri4Y4wbyVEgEhpqC6bNNrP4HCHnQcN7uqcTX,2.1.21
64.130.53.60,74xA9ysq1DpfTNcVFMKHAt1hFSW2BEYv7x6W5vQiMhKs,0.404.20113
74.118.143.211,Aq9c8ELGg97KCJCQzhyGzsbYz5VbQmjFSzQE4XfU4jSg,2.1.21
83.143.84.202,HZgYATPc2YXbZ1DrgpA4JUFXWJjCjUTPP7NLPrZzBfeF,2.2.14
141.98.216.147,BrBAwQkF72x6ZLWPE1tdgUdz3rGgRsWJKRX3NkUCTMAt,2.2.14
57.128.229.40,6oFkRdau1xDKCk7RTBKSYjmf3HYAH79sgX3XAzvrWjYj,2.2.14
173.231.44.66,EigBYoSmRG1iHyh6cBWQfwWef3AZZt3Nph9jH7QVvSV,2.1.16
84.32.186.48,F5pvQDynwiZ4EEebzcT6m5SHRRDnfPgngVbPvJCR68Rb,2.2.12
203.118.21.115,Htypy9WC7gMMt2F8qExtg9Hc6NSxW5XZ59QCB89fqrWR,2.1.21
64.130.54.72,DzjA862f1JHBLtuzz18VuYfEcn1NsAfoHZJoPBetFeGo,2.3.0
15.235.219.252,67s8TXtg9RVUqBkF9noQDgtyae65jmRaJ4TAksPgt5d4,2.1.11
35.76.172.55,Fi3f864jvwGVMnqpLcUHWdDyx9FWYBQjWMnHWSid65u4,2.3.0
64.130.55.157,9eg52jUvBuz2di3asVXmhtgYYu6hTCakYHWHowJVzcyS,2.1.21
192.69.220.242,At5UWqP66TRBq23wsbTAZqeCVunwoy5ZQ4ZeSqUEXuBf,2.2.4
64.130.33.69,8D2Eiayb8tkoA631ouhjw6o41vCLPnVNAuNQg8ByuUzi,2.1.21
160.202.128.179,5zhNhrhQ311b2wrtTH9HeWYupnEFArtu4tYhp3c8QCFh,2.1.16
185.101.32.46,hkG2JEoe8BfF4HLJeaS5ohd8TgTcqy13AvpPRE49LGE,2.2.14
185.8.107.30,D3YyYVnNKuUQPPfUg8gVUXboAcDydsJZdZzQ1RS6zNQD,2.2.14
185.191.117.162,FhcWZLjjMRnD6wHy46DsQbU9gmST1oaAztQd68XsPzLH,2.1.21
67.213.117.81,FUpZEwBihtBLs19Q5xSmL7bULM5LhzUz8dKYLAzSyu56,2.0.18
161.178.129.237,G36CNDkojojp8EFQ39guPi42DZMC4byKvU5H7Uuepd2W,2.0.18
185.26.10.181,GZD8ZEENi4QVE9fKTWWPgZiRpvGypP3mbEaWFVtPJLwt,2.2.1
208.115.205.106,BBNg9PeZqrzbp3esau4Zj5N4WxHBzcFsTikhf1cg16y8,2.2.14
64.31.54.85,ArzFKx1Da3Edyh6do5gJDUXpjouwDssATWrhNnAiy287,2.1.21
192.69.194.114,8aseLjTnKbmevc8m3rWgsfMogYFjKqessRSHLqzcrNVk,2.1.16
74.118.143.5,FnvxL5HrcYuFk6xhh7sTizGELYwuqa1bnJgLvYuNtJx4,2.1.21
15.204.241.66,ViUbKenkkCkDMynoXWbCpaFJh333fnG5K8UVbpDKC7G,2.2.14
3.64.211.238,HbxwaaW31bt7XTrmo1q1wMabuL76athEJ3VLPGXL94Nz,2.0.18
216.144.245.154,FbZgbGt9933LNAywWtFdwpeTtF4EB3ZT7c2NveNTtk26,2.1.21
64.130.33.29,5u1ANNr8e7HbWqRQ5DzgjPz7iYbnxLkyHZBzjnqe7spm,2.2.0
213.163.64.133,9QaDbXM6Yk2nwhEnACqMoWmszZitCUCLE4Vv2ZtKaZBq,2.2.12
103.219.168.159,H3d92iY3rAHzJV1jbMRoaXDLCjJbcLGmLH2J9LTK8ZB5,2.2.12
45.250.254.93,GzoUGex7tPYT1HgRUv4YBFPTraEckcc72XkF4Sh1miNb,2.2.1
204.11.33.164,Fakewzov4n2oHKfgbzemZ2vUbMrNF7LgeBhMEkN7EBow,2.2.14
149.50.101.159,5ZXLLejRo4n13fE26bidDkYdwkfYxSCDbbwBaGKb9RCF,2.2.14
134.65.194.14,37D17K5wLJa4pCCoL98VrMxG2BcRJ3RXXqNK9RDmiyoC,2.2.12
189.1.164.85,MDSBE47hCGpBohkqGvU2DmVuWBJZ6rFEVGUPWrashYr,2.1.21
15.235.219.97,2qxRYXJnh7WSEi1qHEqWGWEstXbgzzcE9xxALtBEnoPA,2.1.11
31.128.59.200,44WTb2zYvdKL3h18vH3d8vpWaYQsyxZgB1k2qrTwC1e4,2.2.14
122.10.196.122,HJ12hFHwPuQEN8hgLv2pnvqC3q5NNHrWeuJnB2MdgKVm,2.1.21
45.63.84.213,EuVneRxAYeyNt8X32hgE1p6byocydxFN3gNdsrwt6Ft5,2.2.14
64.130.50.174,87cdko4xGefCgL4UddHmMbUhuafNcjBi63mG3h4RmodJ,2.1.21
213.21.201.72,4Ua73RBimRvChoQ6k7za3dqRzzyTRzuvwtAaUy5qutXX,2.2.14
45.152.160.246,729RXb1wcPqAkRa9CYDoQwzBZ6BJrXqZZJJwVqHNcwCs,2.2.12
46.188.82.48,AdpwTwqznWn6ZpSWCC8fg3K6dDh9DZCjrtZrK8ji4Yiq,2.2.14
178.33.250.224,2PpbrYnAR5qaXbhsTZjYiZk6CFwbL3gtpGmmGJqiv3P1,2.1.13
208.91.110.30,FAJWsXyMxSgVmmzKX1tcmHHNtTovFuyeCwwr3M3jq6SU,2.2.0
51.81.123.249,Fem62ztga88XVDS3cm5KXjzxGY3ARLK6hxNyBDretZM8,2.1.13
74.118.136.131,C6qTAuMmfqZ3MuwXRGqi8LkJLFogRSzL3o11Lso6rWdD,2.2.11
173.231.44.186,J4eUsKbLtAHFWakJhyPbCtRs4Qyg6fw1Q9nrJB6hstar,2.2.12
103.219.168.203,ZG7ybtsbhVXPC6Qyjou14wDHFjWHDDFnmUCPntEZpZv,2.2.14
189.1.164.39,CDb14z5xHFmHcHqyNYfub33WVk2W2CqLg2eS7cSSew9v,2.2.14
202.8.9.101,3eENF2s5xvf6nYzxpa8Tw4XASG9VDwBSL57wWqGajcsV,2.2.8
66.165.245.26,Eenspdp8CYKYZs5TSJCugSNnBPnSn6dRLxykaWxSt4Jm,2.1.16
64.130.59.147,Akc9yhQ8GHtAcgY5SWz9nAUGNKB7HW6UHBnGvzqyWX6Q,2.1.16
64.130.51.165,4EUhRL4X5SJDDz2258Sq6CEXEM91u4C4cB9WmCTdq5dE,2.2.0
64.130.32.15,5Gat3CQ98RuxSF16La63bLwVNcZKsCv7x3oKXRbTjXAC,2.2.12
160.202.129.149,mce2QVkKHe1dyuNdRSXUreZkpQVnFxcPBdM9Ya5Hns9,2.3.0
208.115.224.22,2MewB9qmrqcB3WiWovGcVK1jh1vYQfAuZxutkPNmwPcn,2.1.21
64.31.52.182,CUTV5SyBUhez8GinQVNCztN47hRdJLYt2cGxQbEGyDBS,2.1.21
109.94.96.47,9WStuNaKvtrWQvE6Pndaytd29hhGJkRwNVtH4J4z4UVL,2.2.14
185.189.44.218,7ch232QpfvYaqAsDko5XwVj1hkoL3srNG7X2yR9T8qx,2.1.20
138.199.136.158,9BJCb5qq7uPLmhbiemn8yKv6qWqtzGYaykx25tFD9nhY,2.1.18
64.31.52.190,HjAFBjmpHKepx4iP3PtWitAixDFMk1LXiq5qHGWhJ2tA,2.2.7
64.130.56.22,4CUvp5SvYgZYxSbvBCJNyiupENoAhGmtncnNqbeuz8uZ,2.3.0
109.94.99.155,mcb1tJeBqhcN1s1wdtx5Nm5vKsruyYoQQ2tbGJF5SBU,2.2.15
64.130.57.204,E2oMaFGoMopaFQA9miftArm5WPqnaWr4rfccDeJRA17S,2.1.21
189.1.171.9,AckskuLyehLdSG3wnxdg9TpwM81V3MaSSXTBHLJberpj,2.2.14
192.241.120.50,9V7NmCJN9VAiLs8ZEQ4kbNqaZiWzGwvSCTCjdyMuZjvF,2.1.21
135.125.166.236,GFzYCkQVDHmaMD2vABKcmCeg36MAgxnVZTVBgaoE39xx,2.1.13
57.129.136.93,5BEBjgNHKnUh3Ax8FiXbS3Vjqis476p52DCM7fBS4gGE,2.1.21
51.222.56.200,HUQE9BHgR56XRXv2sW3pEhcaWyHqeaYLhrcMyoWDh2y7,2.1.13
108.160.131.169,5igkZcgdwwLoYUEbfPvBeZm9iHu9pbWk8sDchiiPEA6L,2.1.21
216.18.195.42,48Qett9FttPskJcUrLVpTikJWeppKB4MYJu7TAvuzvMR,2.2.14
54.188.207.36,8mm3jbPtfCnwfYZtKPfS6fEyVquwqYi55HFhLVeWkawy,2.3.0
38.247.45.140,Ctg7bi6SdwSA4oKLrS5YgFrja3z5cpEHtiYc7pHazH37,2.2.14
64.130.51.157,8rQhP9oD65nwVxHzjbsTnr67j8NCuarxWRvcpuHB3JbT,2.2.0
23.106.73.40,9gHePScFz8amsPidqiC6zn9fdTZLmQw4YwAQcu96SsBA,2.1.21
91.189.176.238,EWK7t5DQbqeBxtsjCK2ieaqc8DzJqiRE4fs8H2tDMVQv,2.2.14
91.189.181.178,79Bxtij5cFAFtB4ik64DNLtLNekDCJxX3h9beNYQZ7Ts,2.1.11
45.134.108.153,HCF344MUUHpSvNMdsx2d9YxLp65NoKskKEZ1iR8PaKPB,2.1.21
64.185.227.186,AxocGs5AMgZNQzcGx5WVk9sTCZw31EdBx8GPnujunB2J,2.2.12
216.18.201.182,8xRqT8wg1Qz21tzaa1SWWgpoWx9uQm2u72bAdh9SSv3,2.2.14
23.88.17.216,AFm9vvBgRvxRgwZ3xR858gaqHEJPZS7QNnSJAPMkyJ6j,2.2.14
188.43.184.228,8ChkZ5cgBWDprYeRpJEcpQwG5u5mNBUUeApv1nHaGnEo,2.1.21
64.130.42.47,D8n2nPaiD2UiwgSzwtrGERfsVspTTFdnvTM2cQNt6jLe,2.3.0
64.130.49.212,41fMLytYAdvwhqyTQNs8HyDuxAfq2cGg19dq8nvcpqLK,2.2.11
173.231.12.98,9PAp3wE3VXDxNiMRwEvwrwEWVADMQWLXdreK8naWiPn9,2.2.14
64.130.32.200,ArY4voPJuAar9cziHxXsqTYsxvSYDjxcAb4rfmfeWQU9,2.2.12
141.98.217.62,wQFx6R8ezfEbzaaycvfo2ZByx9WPFWWoNCFRyjJxYin,2.1.21
67.213.112.85,EiZNY3y1Xxunc41djnu2uGyzqLqjrTZ3s52mPed2jwSV,2.1.21
216.18.206.226,Hi7qch2pyjFFm7a5nah65hX1xPVfWTpZhrmhVrHKfTsf,2.2.1
74.63.235.222,3yskWjFNiNQKCsjsRmi3cNXjWtjomiEE6NjxCnWEvzkT,2.1.21
216.158.77.26,EDowtj25eGezmMYHRvxbLXmqTCUXiEBt5dymzmsoVUSV,2.1.16
67.209.54.242,B7cvjm5jTGPut4T8ucWkF2y84ktDZbwQHGGLbRaZtdC8,2.2.11
89.36.35.226,CKYe6yQgxxJTPmofxZG84vY9eQLZPWfXJ2LXDU1n5Tdg,2.2.14
191.96.166.130,76S9eT7N6FF7meUxP16BSSsU1ajHaeT2vvVHp6p8UsfQ,2.2.14
72.251.3.182,BK2Sa1ZwshnF3aowBm9dA2uJC6NVT6KvfRzyVMu4iehk,2.2.14
193.118.169.229,EfNKDF2LqeSXMmWu7H7gfhJNCMUw4XjADNfU8wyLxeiC,2.1.21
64.31.42.175,4eHYxuESnREKQsp1L5QybzfiMwUdPAY8WoKEpoSf9Lf7,2.1.21
45.146.160.37,9c7Hos716U4sW9cZGWikqHkKpiBa2PHmUU79MhRJn8Wo,2.2.4
34.13.155.220,2xgBvYvkFGzGzBoViaCWpQ7WQazRCnusuZDVk5KBzPcU,2.1.21
189.1.171.13,AUtLcHcyY6jqKKYJxetwMQY9jduwpnPfUWmq1be6H2Ja,2.2.14
64.130.56.42,HSQiTHYXNyMuAV7qWFfZgfSwUws3274N3Mt8vZxVJXZK,2.2.0
216.18.195.122,9GiC4tQF6HUPpj1n1KGB9PsYjT2hhRK8LkcCviwj9DDF,2.1.21
72.251.4.140,84cuXRqY16VDrZ2obrbRdCW9gXA5Sj5nBA2xdgL361JZ,2.1.13
43.206.154.57,ULmXke8Xs2T1YTGhCNmQjB7brPM92mb4yfHeqUPm2Nw,2.1.21
64.130.56.119,8bwejtpExde6Yc2H6RpZrHu9RYLgS3QKyxPPKFWEM1PJ,0.503.20214
185.8.106.237,9krLngk6zhyFJ3VGx4f8SRc9JveHZ2bEKFfYEgVX8CJx,2.2.12
13.231.87.126,3hzSA3cVGC2HCFAPFS6yPcD7YC9UuAjth3193noLZQpu,2.1.21
74.118.142.78,8AQu9p7EcWJ5hJt6wMaRZT9XNsovFTzz7YQHaiPRRUUN,2.2.11
128.106.101.146,DeBCbULCu5LYgHTgxSQ43wLQZq9CD51XpfgShrpPo4Kg,2.1.21
67.209.52.61,DLBtzLpCqaN2i8otK8AdKwrMEs9bSM3r3njFQEEnBMif,2.2.14
64.130.40.7,EVJP4jYReur6QSbVK9C3bG4szDvf9ERB8wwV3RC8pySV,2.2.4
